__layer,CEP,COD_ID,PN_CON,lon,lat,DIST,PAC,RAMAL,UNI_TR_MT,CTMT,UNI_TR_AT,SUB,CONJ,MUN,CEG_GD,BRR,CLAS_SUB,CNAE,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,SEMRED,DESCR
UCBT_tab,01310-200,76601591c663fc1178c3d0d08191ca122d27faab2828ce4f7d3abe19d0c3a3c8,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo03,ABCN,BT,10,B1,DS,08/02/1993,6.5,0,UB,RD_INTERLIG,35.02,120.0,130.0,110.0,100.0,90.0,100.0,100.0,120.0,140.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,d85fadaec28a16e97263a82a724d21e2fcd7ccf6844fc46b742ba01156574a36,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo03,ABCN,BT,10,B1,DS,16/03/1993,0.3,0,UB,RD_INTERLIG,100.06,0.0,0.0,0.0,0.0,20.0,50.0,20.0,50.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,2989996b9b75371dabf36859b3610c4db563ae57ff9e26389425a500d1934d6d,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16584,3550308, ,AV PAULISTA 2064 BELA VISTA,RE1, ,COM-Tipo02,ABCN,BT,10,B1,AT,07/07/1994,2.0,0,UB,RD_INTERLIG,138.59,237.0,212.0,320.0,282.0,276.0,0.0,0.0,0.0,0.0,95.0,208.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,1ded1d1de14d3c291f6da3cabffae40461f6a7e778c1495a192632a4f2a8fd08,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,6399-2/00,COM-Tipo02,ABN,BT,10,B3,AT,06/12/1994,4.0,0,UB,RD_INTERLIG,29.0,30.0,54.354,32.0,38.0,50.0,42.0,15.86,51.0,45.0,29.5,49.72,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,1efd4d8b08ca7ca622f169dec9018f4fb968cf79a43d4031358d276349a29dee,10971552,,,390,33085305739347489L,12307074S1,14374950,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1754 BELA VISTA,CO9,6399-2/00,COM-Tipo02,ABCN,BT,10,B3,AT,19/11/1996,5.4,0,UB,RD_INTERLIG,100.0,6.0,7.609,5.0,100.0,16.0,84.0,7.32,6.0,100.0,3.54,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,6263d081d51823dcdfeaca819ca2ae319a7f53a607cf0b2f069b116ca3d2274a,1310925,,,390,33093860739338162L, ,14375157,AUG0202,DAUG-EQ-TR2,DAUG,16573,3550308, ,AV PAULISTA 1636 BELA VISTA,RE1, ,RES-Tipo05,ABN,BT,10,B1,AT,26/06/2001,1.9,0,UB,RD_INTERLIG,367.24,658.0,887.0,659.0,767.0,620.0,575.0,672.0,656.0,738.0,616.0,765.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,aa0f6f29d692c7667534fab35e23fffb55db9c8c1ffa2f3f4852ebddf1192583,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO3,6110-8/01,COM-Tipo04,ABCN,BT,10,B3,AT,27/01/2003,19.0,0,UB,RD_INTERLIG,6288.0,0.0,7079.006,6141.0,0.0,0.0,0.0,0.0,19169.0,19273.0,3524.07,5840.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,aa481ffaf4ae908563b5dd83023cd168e6d44086f9bbcfc6f4a0b3aa922c0c1f,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,7740-3/00,COM-Tipo02,ABN,BT,10,B3,AT,31/05/2003,11.6,0,UB,RD_INTERLIG,170.0,134.0,222.85,120.0,136.0,81.0,60.48,53.07,120.0,124.0,49.56,102.32,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,e3d0e8a198ae3582aa7ee85cb4206e8a0efd0b672b488efde252dfe45258d630,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABCN,BT,10,B1,AT,23/07/2003,13.3,0,UB,RD_INTERLIG,180.12,440.0,430.0,310.0,520.0,250.0,190.0,220.0,240.0,250.0,110.0,213.6,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,3fc2c1e01b07d06f894f08db61394f80eb1873072d0329bc1d4267e3a82f58af,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,4721-1/02,COM-Tipo01,ABCN,BT,10,B3,AT,12/12/2003,56.7,0,UB,RD_INTERLIG,9969.0,10153.0,9367.291,10245.0,13365.0,10181.0,7733.04,6104.88,10461.0,10631.0,6581.45,10112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,afd03017394be87118d836b5a2bcb3a5892956fb44b285bcd7e79969c91ff006,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,12/06/2004,8.0,0,UB,RD_INTERLIG,25.01,46.0,49.0,40.0,48.0,38.0,36.0,39.0,37.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,a7ff98a6333da7bffc32bb0e31d9a794075fe761b4e42e4990ee1b90079986dc,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,7319-0/01,COM-Tipo03,ABCN,BT,10,B3,AT,03/01/2006,4.3,0,UB,RD_INTERLIG,1299.0,1111.0,1336.01,968.0,954.0,632.0,554.4,447.13,294.0,895.0,394.12,824.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,a303890f06c2f14f73f8118f162da0adee6cb70ae9df38e9fbfe59612a147d38,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,IN,3821-1/00,IND-Tipo05,ABN,BT,10,B3,AT,15/09/2006,6.9,0,UB,RD_INTERLIG,221.0,223.0,478.0,252.0,382.0,198.0,190.0,349.0,379.0,590.0,452.0,643.97,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,71cddc40b1d656b1f497912ba476a48c81a9341df24545806aa1f7da1544e413,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,4781-4/00,COM-Tipo03,ABN,BT,10,B3,AT,24/10/2006,8.9,0,UB,RD_INTERLIG,1449.0,1524.0,1592.559,1459.0,1449.0,1794.0,1175.16,895.48,1400.0,1544.0,897.39,1351.22,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,efb23b754baaf2170a9c1684b206a61826b945c8e93fb2c422867a6efa5f6e93,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,AT,20/11/2007,23.1,0,UB,RD_INTERLIG,255.0,2.0,108.707,187.0,1287.0,1409.0,1198.68,952.82,1412.0,1548.0,803.58,1511.88,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,63c0fef1b1eb7e6be6c0fa2890836a43e44501c82f97ac0adf9e10938655f4b2,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,AT,20/11/2007,22.4,0,UB,RD_INTERLIG,103.0,100.0,2.602,42.6,368.2,559.4,1008.5,990.15,2010.2,2491.4,1312.51,2330.27,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,157a873908406e5193e9394afbc86cbb26d22a20f54c30e44416715bc25021b7, ,,,390,33088242739344597L,12307182S1,14375010,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1728 BELA VISTA,CO1,6622-3/00,COM-Tipo05,ABCN,BT,10,B3,AT,22/11/2007,4.5,0,UB,RD_INTERLIG,3140.0,3137.6,4516.994,3125.6,3348.8,2458.4,1866.14,1593.32,2928.0,3331.2,1708.17,3133.55,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,a2837e20bfe2d4ee8fee7e4d6327fe5002d379e4b8fc964ea372e7fffbdbd10f,10971552,,,390,33085305739347489L,12307074S1,14374950,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1754 BELA VISTA,CO1,6202-3/00,COM-Tipo01,ABCN,BT,10,B3,AT,22/11/2007,7.6,0,UB,RD_INTERLIG,1.0,50.0,1139.25,1468.0,1546.0,1023.0,765.24,639.89,1520.0,1798.0,995.33,1907.78,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,54e408b819d36ce32bfae394d8d896693a0ae7f8f24bf69b8f7078230054219f, ,,,390,33088242739344597L,12307182S1,14375010,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1728 BELA VISTA,CO1,6619-3/99,COM-Tipo01,ABCN,BT,10,B3,AT,23/11/2007,39.0,0,UB,RD_INTERLIG,13392.8,14081.6,16121.691,14080.0,15528.0,14042.4,11097.41,9084.61,13308.8,13429.6,6105.32,11073.76,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,53a8007c3841aa71c56e0c867bda5fc25c3a46ff9fb73d19436782e536a02872, ,,,390,33088242739344597L,12307182S1,14375010,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1728 BELA VISTA,CO1,6612-6/04,COM-Tipo02,ABCN,BT,10,B3,AT,23/11/2007,37.0,0,UB,RD_INTERLIG,459.2,433.6,699.201,440.0,475.2,372.8,247.3,222.53,483.2,324.8,193.52,374.86,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,4990b625c9de85aca45922a16bb268d4aabcbf58e30c25194127a0eec9bdf287,10971552,,,390,33085305739347489L,12307074S1,14374950,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1754 BELA VISTA,CO1,4691-5/00,COM-Tipo05,ABCN,BT,10,B3,AT,23/11/2007,17.3,0,UB,RD_INTERLIG,2215.0,2132.0,2616.58,1746.0,3522.0,3230.0,2477.16,1848.3,2865.0,2204.0,918.04,1721.31,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,5d9833b507688ea019788f0126eb628099a81ebd7285cd4873ea1dbb53b4d03d,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,9430-8/00,COM-Tipo05,ABCN,BT,10,B3,AT,23/11/2007,68.0,0,UB,RD_INTERLIG,2160.0,2120.0,2826.385,1960.0,2400.0,1760.0,1612.8,1317.6,2080.0,2240.0,1156.4,2027.32,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,76ec73c5f0d26834e5bb273b4e6a5082cadfcce125af2eb81aef6dc9909b5b4f,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,AT,23/11/2007,23.2,0,UB,RD_INTERLIG,1239.6,1289.0,1614.959,1356.8,1441.0,1358.6,1142.9,920.49,1489.6,1726.2,877.8,1415.87,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,f00a83414c68db66a562122ccdeea50d20ef2ab1d1765133e8c3ec574fa0f388,10971552,,,390,33085305739347489L,12307074S1,14374950,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1754 BELA VISTA,CO1,6612-6/01,COM-Tipo03,ABCN,BT,10,B3,AT,23/11/2007,7.0,0,UB,RD_INTERLIG,80.0,50.0,86.966,50.0,80.0,50.0,42.0,97.6,160.0,160.0,141.6,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,b050d44772c5a5e508e12e87028f67d6ce2d6d7bba0f1e04b8428ac229d1759f,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,6421-2/00,COM-Tipo05,ABCN,BT,10,B3,AT,23/11/2007,9.0,0,UB,RD_INTERLIG,4120.0,4280.0,5087.492,3680.0,4000.0,3000.0,2520.0,2098.4,3400.0,3680.0,1817.2,3480.87,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,38bbaee2459e1251595e0b9583beb3c14c547a2896c00d262d7dc5c653382860,10971552,,,390,33085305739347489L,12307074S1,14374950,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1754 BELA VISTA,CO1,8299-7/99,COM-Tipo03,ABCN,BT,10,B3,AT,23/11/2007,17.3,0,UB,RD_INTERLIG,50.0,5.0,52.179,50.0,50.0,155.0,59.64,24.4,6.0,50.0,21.83,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,edca72ea6cb616f12057019d123a48c3aadd40c36a3e06aa5e985b77e0af1a75,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,RE1, ,RES-Tipo05,ABC,BT,10,B1,AT,23/11/2007,8.4,0,UB,RD_INTERLIG,1679.13,3305.0,4264.0,2740.0,3631.0,2712.0,2798.0,3350.0,3440.0,3934.0,2835.0,3334.14,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,2b708b8c25f1359b46037124173c90e1ad38fe87e78dc3a20e9544b6612f34bf,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO5,6920-6/01,COM-Tipo03,ABCN,BT,10,B3,AT,03/12/2007,68.0,0,UB,RD_INTERLIG,213.0,503.0,1160.992,611.0,723.0,552.0,414.96,348.31,654.0,795.0,286.15,833.87,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,9ad7cf9b117aaa9c2dc2828e85951446ed378d15ffa3e706f1704a39677bccce, ,,,390,33088242739344597L,12307182S1,14375010,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1728 BELA VISTA,CO1,6613-4/00,COM-Tipo04,ABCN,BT,10,B3,AT,03/01/2008,5.0,0,UB,RD_INTERLIG,4520.8,4032.8,5339.693,3655.2,4174.4,2048.8,42.0,256.69,13.6,14.4,8.5,461.3,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,937af948f8b4a7e701c38dc76bc99911cc80035018dcc049570bbb4e40b41da7,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,6911-7/01,COM-Tipo05,ABCN,BT,10,B3,AT,03/01/2008,41.0,0,UB,RD_INTERLIG,1693.0,1879.0,2136.094,1446.0,1503.0,979.0,725.76,660.02,1510.0,1308.0,578.2,1652.45,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,408b440f63fc7c81cf7b132c07733999e85105eeb369fc9cc670b1094b2cd1cf,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,8121-4/00,COM-Tipo03,ABCN,BT,10,B3,AT,03/01/2008,68.0,0,UB,RD_INTERLIG,1841.0,1737.0,2461.129,1101.0,1487.0,990.0,607.32,455.06,988.0,956.0,405.33,1215.43,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,ea1e94c0d39a5856ee50619609fc09d73547767d0bf0c8e4441475609c44b3b2,1310571,,,390,33084737739339721L,12307081S1,14375004,IBP0201,DIBP-EQ-TR1,DIBP,16573,3550308, ,AV PAULISTA 1708 BELA VISTA,CO9,6423-9/00,COM-Tipo01,ABN,BT,10,B3,AT,28/04/2008,5.0,0,UB,RD_INTERLIG,14784.0,14609.6,16652.181,13252.8,14366.4,12200.0,8995.39,6907.15,11491.2,13777.6,6919.52,13066.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,9e17d3cc56a130bfe21e6dc6f2b45af6ff68c3d7669a99faa213ac1c638a90c3,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,8112-5/00,COM-Tipo02,ABCN,BT,10,B3,AT,29/11/2011,5.5,0,UB,RD_INTERLIG,100.0,100.0,108.707,100.0,100.0,16.0,14.28,10.98,100.0,100.0,59.0,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,62592753d566731c133ca72163edefe9faaf6b9b8bb4f4befe25fadf1e701483,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,IN,3821-1/00,IND-Tipo05,ABN,BT,10,B3,AT,08/01/2012,6.9,0,UB,RD_INTERLIG,80.0,33.0,50.0,50.0,73.0,37.0,50.0,45.0,86.0,112.0,70.0,109.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,4d1151cd2df82c5a4fbfd9c829ec28f8dccc216dbab965a22c4c7d644626f39b,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO3,6110-8/01,COM-Tipo04,ABN,BT,10,B3,AT,08/03/2012,13.6,0,UB,RD_INTERLIG,4741.0,4991.0,5506.014,4772.0,5320.0,4891.0,4074.0,3195.79,4850.0,5237.0,2755.3,4692.48,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,934cc05a6e89e714e2177961f9c71b8ef5d8ddfbc3735c241c5e3d8994a25113,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,8610-1/01,COM-Tipo04,ABCN,BT,10,B3,AT,29/05/2012,121.4,0,UB,RD_INTERLIG,7440.0,7360.0,8870.499,8080.0,9040.0,8640.0,6451.2,4733.6,8800.0,8960.0,5050.4,7650.27,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,03187d71a635f56e9d4f8df32c137a7281d80943f45ffc7b61b811c0d8f8c74e,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,6311-9/00,COM-Tipo04,ABCN,BT,10,B3,AT,29/05/2012,74.2,0,UB,RD_INTERLIG,9050.0,9210.0,10372.831,9117.0,9721.0,9640.0,6995.52,4987.97,8318.0,9021.0,5517.68,8111.2,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,f780aaa0876cbdce3576cb66c707cc7c33d5b7978f219194e6284afc7c489e44,1310925,,,390,33093860739338162L, ,14375157,AUG0202,DAUG-EQ-TR2,DAUG,16573,3550308, ,AV PAULISTA 1636 BELA VISTA,CO1,4110-7/00,COM-Tipo02,ABN,BT,10,B3,AT,30/08/2012,4.8,0,UB,RD_INTERLIG,26.0,48.0,31.525,133.0,387.0,71.0,151.2,139.69,289.0,454.0,345.15,345.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0, 
